col1,col2,col3,col4
0.95,-0.29,-0.11,-0.209990262261268
0.19,0.26,0.95,1.3800054448953858
-0.24,-0.92,0.3,0.3099939743136307
0.0,0.0,0.0,1.0
0.94,-0.33,-0.04,-0.13000988955765752
0.14,0.3,0.94,1.390006309228569
-0.3,-0.89,0.33,0.330004137146877
0.0,0.0,0.0,1.0
0.93,-0.38,0.02,-0.05999541985663918
0.11,0.31,0.95,1.4100054254069336
-0.36,-0.87,0.33,0.3399914808930347
0.0,0.0,0.0,1.0
0.9,-0.43,0.03,-2.830685429114548e-06
0.11,0.3,0.95,1.4199923173811904
-0.41,-0.85,0.32,0.3500072620685175
0.0,0.0,0.0,1.0
0.88,-0.48,0.05,0.05000246596253655
0.1,0.29,0.95,1.429996617960497
-0.47,-0.83,0.3,0.3399912711670057
0.0,0.0,0.0,1.0
0.85,-0.53,0.08,0.08999621964643431
0.09,0.29,0.95,1.4499965036664404
-0.53,-0.8,0.29,0.33000459212356675
0.0,0.0,0.0,1.0
0.81,-0.58,0.11,0.1300027511494271
0.07,0.27,0.96,1.4500077442548516
-0.58,-0.77,0.26,0.31999944429850324
0.0,0.0,0.0,1.0
0.77,-0.63,0.11,0.15999239188491876
0.08,0.26,0.96,1.4600042648957445
-0.63,-0.73,0.25,0.31000521570097234
0.0,0.0,0.0,1.0
0.73,-0.67,0.11,0.18000122554395137
0.08,0.25,0.96,1.460005419343599
-0.68,-0.7,0.24,0.2899998759119273
0.0,0.0,0.0,1.0
0.69,-0.71,0.12,0.20000045465658764
0.08,0.24,0.97,1.4699985508203672
-0.72,-0.66,0.22,0.2799905083825349
0.0,0.0,0.0,1.0
0.65,-0.75,0.11,0.20999215782853986
0.09,0.22,0.97,1.4699906285837137
-0.75,-0.62,0.21,0.2700027282082253
0.0,0.0,0.0,1.0
0.61,-0.78,0.11,0.21999628711962152
0.09,0.2,0.98,1.4700001714138233
-0.79,-0.59,0.19,0.2500081513294785
0.0,0.0,0.0,1.0
0.58,-0.81,0.11,0.229994985844583
0.1,0.2,0.98,1.4699982076584608
-0.81,-0.55,0.19,0.24000511102277086
0.0,0.0,0.0,1.0
0.55,-0.83,0.09,0.23999457596330984
0.1,0.17,0.98,1.4799915395981966
-0.83,-0.53,0.18,0.21999579502905828
0.0,0.0,0.0,1.0
0.51,-0.85,0.09,0.23999322442574508
0.1,0.17,0.98,1.4800085939530467
-0.85,-0.49,0.18,0.2100061624075913
0.0,0.0,0.0,1.0
0.48,-0.87,0.13,0.2500026680751302
0.1,0.2,0.97,1.4900074292118037
-0.87,-0.45,0.19,0.200006073441538
0.0,0.0,0.0,1.0
0.45,-0.89,0.11,0.24999373140117773
0.11,0.18,0.98,1.4900078511799697
-0.89,-0.43,0.18,0.19000078684483832
0.0,0.0,0.0,1.0
0.42,-0.9,0.11,0.2500061488031033
0.11,0.17,0.98,1.4900079218259985
-0.9,-0.4,0.17,0.18999636006949944
0.0,0.0,0.0,1.0
0.38,-0.92,0.12,0.2599922010384906
0.09,0.17,0.98,1.4899945587032508
-0.92,-0.37,0.15,0.17999854215577252
0.0,0.0,0.0,1.0
0.35,-0.92,0.14,0.2600063602953185
0.11,0.19,0.98,1.4900072146116652
-0.93,-0.33,0.17,0.17999013904261063
0.0,0.0,0.0,1.0
0.32,-0.94,0.14,0.2600002149460516
0.11,0.18,0.98,1.499998348220063
-0.94,-0.29,0.16,0.16999444215620943
0.0,0.0,0.0,1.0
0.29,-0.94,0.17,0.2599923973073467
0.14,0.21,0.97,1.489996752303428
-0.95,-0.25,0.19,0.17000885819407827
0.0,0.0,0.0,1.0
0.25,-0.95,0.18,0.2599964640586404
0.15,0.22,0.96,1.490000375812435
-0.96,-0.22,0.2,0.17000406037917792
0.0,0.0,0.0,1.0
0.21,-0.96,0.17,0.2599972725920476
0.14,0.2,0.97,1.4900094356416544
-0.97,-0.18,0.18,0.17000924894589886
0.0,0.0,0.0,1.0
0.17,-0.97,0.18,0.25999503564591653
0.14,0.2,0.97,1.4999999449701178
-0.98,-0.14,0.17,0.17999601756619632
0.0,0.0,0.0,1.0
0.13,-0.98,0.18,0.25999569680988754
0.13,0.19,0.97,1.4999907377389472
-0.98,-0.1,0.15,0.1800021912866796
0.0,0.0,0.0,1.0
0.08,-0.98,0.18,0.2700000535804646
0.14,0.2,0.97,1.499991029575025
-0.99,-0.06,0.15,0.17999557292928473
0.0,0.0,0.0,1.0
0.04,-0.98,0.2,0.2700081653177194
0.15,0.2,0.97,1.4999947912378133
-0.99,-0.01,0.15,0.17999289789744183
0.0,0.0,0.0,1.0
-0.0,-0.98,0.22,0.26999978905520555
0.17,0.21,0.96,1.5000097130090821
-0.99,0.04,0.16,0.17999484110543024
0.0,0.0,0.0,1.0
-0.05,-0.97,0.25,0.2700034427109481
0.19,0.24,0.95,1.5000052323923065
-0.98,0.09,0.18,0.17999475275087984
0.0,0.0,0.0,1.0
-0.09,-0.95,0.29,0.27000456432697223
0.22,0.26,0.94,1.4999973556626545
-0.97,0.15,0.19,0.18000264611661188
0.0,0.0,0.0,1.0
-0.14,-0.93,0.33,0.27000267059421523
0.26,0.29,0.92,1.4900007154936814
-0.96,0.22,0.2,0.17999180579540108
0.0,0.0,0.0,1.0
-0.19,-0.9,0.39,0.2800067060499118
0.3,0.33,0.9,1.4899964156012995
-0.94,0.29,0.21,0.169993730370208
0.0,0.0,0.0,1.0
-0.22,-0.86,0.45,0.2799908155028311
0.36,0.36,0.86,1.4900018178588637
-0.91,0.35,0.23,0.17000355128723685
0.0,0.0,0.0,1.0
-0.25,-0.83,0.5,0.27999033175657856
0.39,0.39,0.83,1.490000241861166
-0.88,0.41,0.23,0.16999452991550398
0.0,0.0,0.0,1.0
-0.26,-0.8,0.55,0.29000290345580815
0.41,0.42,0.81,1.48999348732858
-0.87,0.44,0.21,0.17000381875476206
0.0,0.0,0.0,1.0
-0.25,-0.8,0.54,0.28999773470692597
0.41,0.42,0.81,1.4800087345997748
-0.88,0.43,0.22,0.1799927504188829
0.0,0.0,0.0,1.0
-0.22,-0.83,0.5,0.299996821327021
0.35,0.41,0.84,1.4799922694704248
-0.91,0.36,0.2,0.19000849387236557
0.0,0.0,0.0,1.0
-0.14,-0.87,0.47,0.3000075467870676
0.28,0.42,0.86,1.4799951588325544
-0.95,0.26,0.18,0.21000319968092068
0.0,0.0,0.0,1.0
-0.01,-0.9,0.43,0.290006344444004
0.22,0.42,0.88,1.480001104016232
-0.98,0.1,0.2,0.23000059301156714
0.0,0.0,0.0,1.0
0.18,-0.91,0.36,0.269994837045818
0.18,0.39,0.9,1.479991862055356
-0.97,-0.09,0.23,0.25000794431515905
0.0,0.0,0.0,1.0
0.39,-0.88,0.28,0.22000800836114326
0.13,0.35,0.93,1.4800026620291455
-0.91,-0.32,0.25,0.279996780595821
0.0,0.0,0.0,1.0
0.59,-0.79,0.16,0.15999698419149225
0.14,0.3,0.94,1.4700045191135773
-0.8,-0.53,0.29,0.29000794220519904
0.0,0.0,0.0,1.0
0.75,-0.66,0.04,0.08000774172848531
0.16,0.25,0.95,1.4700055975109172
-0.64,-0.71,0.29,0.3000028406329231
0.0,0.0,0.0,1.0
0.86,-0.5,-0.07,-0.0100083172007001
0.19,0.21,0.96,1.449993232574282
-0.47,-0.84,0.28,0.2900079710837705
0.0,0.0,0.0,1.0
0.92,-0.35,-0.17,-0.1099978714188068
0.24,0.17,0.96,1.4399901839410323
-0.3,-0.92,0.24,0.2799920294308573
0.0,0.0,0.0,1.0
0.94,-0.22,-0.25,-0.20999672996461782
0.28,0.16,0.95,1.419990101231677
-0.17,-0.96,0.21,0.24999321616102835
0.0,0.0,0.0,1.0
0.94,-0.13,-0.31,-0.30999902532421264
0.33,0.15,0.93,1.4100038379039537
-0.07,-0.98,0.19,0.22000303922519004
0.0,0.0,0.0,1.0
0.93,-0.07,-0.35,-0.4000055146138108
0.36,0.15,0.92,1.3900042435844269
-0.01,-0.99,0.16,0.17999474498174992
0.0,0.0,0.0,1.0
0.93,-0.03,-0.38,-0.4800034920060368
0.38,0.12,0.92,1.3700049298281025
0.02,-0.99,0.13,0.14000299265798097
0.0,0.0,0.0,1.0
0.91,-0.02,-0.41,-0.5399930155317901
0.41,0.12,0.9,1.3600031522578462
0.04,-0.99,0.12,0.09000136617206671
0.0,0.0,0.0,1.0
0.91,-0.01,-0.41,-0.5900081265046434
0.41,0.09,0.91,1.3399973543160613
0.03,-1.0,0.09,0.059995304047353634
0.0,0.0,0.0,1.0
0.91,-0.01,-0.4,-0.6200051202071324
0.4,0.09,0.91,1.3300094602110952
0.03,-1.0,0.08,0.029997861954493336
0.0,0.0,0.0,1.0
0.91,-0.01,-0.42,-0.6399921590688965
0.42,0.1,0.9,1.3300026227725201
0.03,-0.99,0.1,0.010005896226070832
0.0,0.0,0.0,1.0
0.9,-0.01,-0.44,-0.6499999472581379
0.44,0.11,0.89,1.3200015380776926
0.04,-0.99,0.11,-0.010000149646123623
0.0,0.0,0.0,1.0
0.89,-0.02,-0.45,-0.6600060951402441
0.45,0.13,0.88,1.3200044490423053
0.04,-0.99,0.13,-0.02000438455275118
0.0,0.0,0.0,1.0
0.88,-0.04,-0.48,-0.6700095136806714
0.47,0.17,0.86,1.3200029094459182
0.05,-0.98,0.17,-0.03000645778641186
0.0,0.0,0.0,1.0
0.88,-0.05,-0.48,-0.6699911908283129
0.48,0.19,0.86,1.3200090785715402
0.05,-0.98,0.19,-0.02999170271219559
0.0,0.0,0.0,1.0
0.87,-0.06,-0.49,-0.670002596825995
0.49,0.21,0.85,1.3199903091323306
0.05,-0.98,0.21,-0.03999143362874825
0.0,0.0,0.0,1.0
0.87,-0.07,-0.49,-0.6700014363170337
0.49,0.23,0.84,1.320009333096381
0.05,-0.97,0.23,-0.039990727600458215
0.0,0.0,0.0,1.0
0.88,-0.08,-0.48,-0.6699929398108907
0.48,0.24,0.84,1.3199958889778414
0.05,-0.97,0.25,-0.040002298045427966
0.0,0.0,0.0,1.0
0.87,-0.08,-0.49,-0.6699929772665697
0.5,0.24,0.83,1.3199963384401032
0.05,-0.97,0.25,-0.040006610145066276
0.0,0.0,0.0,1.0
0.87,-0.06,-0.48,-0.6699988639747508
0.48,0.2,0.85,1.3200087230954833
0.05,-0.98,0.21,-0.0399960794040665
0.0,0.0,0.0,1.0
0.88,-0.06,-0.47,-0.6699985987765983
0.47,0.19,0.86,1.3199919435298755
0.04,-0.98,0.2,-0.039997699855466015
0.0,0.0,0.0,1.0
0.89,-0.07,-0.45,-0.6699901989229979
0.46,0.23,0.86,1.3199928016803049
0.04,-0.97,0.24,-0.03999963340695273
0.0,0.0,0.0,1.0
0.89,-0.06,-0.45,-0.6699924525385614
0.45,0.22,0.86,1.3200048153723551
0.04,-0.97,0.22,-0.039996059685180094
0.0,0.0,0.0,1.0
0.89,-0.09,-0.44,-0.6699959503183203
0.45,0.27,0.85,1.3199971898230245
0.04,-0.96,0.28,-0.04000412816311471
0.0,0.0,0.0,1.0
0.89,-0.12,-0.45,-0.6699938127768905
0.46,0.32,0.83,1.3200062022678936
0.04,-0.94,0.34,-0.0399926585536284
0.0,0.0,0.0,1.0
0.9,-0.13,-0.43,-0.669991735188949
0.44,0.34,0.83,1.3200002268479774
0.04,-0.93,0.36,-0.03999996967410626
0.0,0.0,0.0,1.0
0.92,-0.27,-0.3,-0.6699940340964207
0.4,0.63,0.66,1.3200029992786155
0.02,-0.73,0.69,-0.039995960662454845
0.0,0.0,0.0,1.0
0.94,-0.29,-0.19,-0.6699940841466113
0.34,0.75,0.57,1.3200078001068365
-0.02,-0.6,0.8,-0.04000324009686297
0.0,0.0,0.0,1.0
0.92,-0.17,-0.35,-0.6700024883409472
0.39,0.45,0.8,1.3199918796387968
0.02,-0.88,0.48,-0.03999843439718008
0.0,0.0,0.0,1.0
0.91,-0.21,-0.35,-0.6700092811545241
0.4,0.52,0.75,1.3199993119603628
0.02,-0.83,0.56,-0.03999914710730585
0.0,0.0,0.0,1.0
0.91,-0.19,-0.36,-0.6700042691749575
0.4,0.48,0.78,1.3200018166652114
0.03,-0.86,0.52,-0.04000938999500122
0.0,0.0,0.0,1.0
0.91,-0.13,-0.39,-0.670009253036225
0.41,0.36,0.84,1.3200064520112134
0.03,-0.92,0.38,-0.04000279618717178
0.0,0.0,0.0,1.0
0.89,-0.05,-0.44,-0.670007458789747
0.44,0.2,0.87,1.3200004448652012
0.04,-0.98,0.2,-0.03999460012893803
0.0,0.0,0.0,1.0
0.9,-0.02,-0.44,-0.6700056835794501
0.44,0.15,0.89,1.3200024578095164
0.04,-0.99,0.14,-0.040008293050700125
0.0,0.0,0.0,1.0
0.9,-0.03,-0.43,-0.6700089663655767
0.43,0.15,0.89,1.3200006270926314
0.04,-0.99,0.15,-0.039999187297567795
0.0,0.0,0.0,1.0
0.91,-0.06,-0.4,-0.6699972514019701
0.4,0.23,0.89,1.3200045218266745
0.04,-0.97,0.23,-0.03999048295841075
0.0,0.0,0.0,1.0
0.93,-0.11,-0.35,-0.6699996739930341
0.36,0.34,0.87,1.3199964591294588
0.03,-0.93,0.36,-0.039994096276104625
0.0,0.0,0.0,1.0
0.97,-0.23,-0.09,-0.6700045833549748
0.23,0.76,0.61,1.3199987794284143
-0.07,-0.61,0.79,-0.04000843087237316
0.0,0.0,0.0,1.0
0.68,0.71,-0.17,-0.6700094929851317
0.68,-0.7,-0.22,1.3200092529682936
-0.27,0.04,-0.96,-0.03999328039758976
0.0,0.0,0.0,1.0
0.79,0.37,-0.49,-0.6699960805158781
0.61,-0.5,0.61,1.3299981790588884
-0.02,-0.78,-0.62,-0.040006534113598585
0.0,0.0,0.0,1.0
0.82,0.31,-0.49,-0.6700068712591466
0.58,-0.45,0.68,1.3199950048579634
-0.0,-0.84,-0.55,-0.03999901546670588
0.0,0.0,0.0,1.0
0.8,0.42,-0.42,-0.6699957080815461
0.59,-0.6,0.53,1.3200032039475345
-0.03,-0.68,-0.73,-0.04000440132206108
0.0,0.0,0.0,1.0
0.9,0.05,0.44,-0.6699909026943868
0.35,0.54,-0.76,1.320004757938334
-0.28,0.84,0.47,-0.039998912918949775
0.0,0.0,0.0,1.0
